PASSENGER_STATUS,PASSENGER_SEAT_ID,PASSENGER_SEAT_REGION,PASSENGER_CLASS,PASSENGER_AGE,PASSENGER_SEX,PASSENGER_EXIT,SEAT_EXIT_AVAILABLE,SEATING_TYPE,SEAT_RESTRAINT_TYPE,SEAT_ORIENTATION,SEAT_EXIT_PROXIMITY,PASSENGER_RELATION,FATALITY_CAUSE,INJURY_CAUSE,FUSELAGE_RUPTURE,FIRE_PRESENCE,CREW_PROXIMITY_OPERATIONAL_COUNT,CREW_OPERATIONAL_PER_REGION,EVENT_DATE,LOCATION,COUNTRY,ACCIDENT_TYPE,LATITUDE,LONGITUDE,AIRCRAFT_DAMAGE,MODEL,AIR_CARRIER,TOTAL_FATALITIES,TOTAL_SERIOUS_INJURIES,TOTAL_MINOR_INJURIES,TOTAL_UNINJURED,WEATHER_CONDITION,BROAD_PHASE_OF_FLIGHT,REPORT_STATUS,SEAT_MODEL,SEAT_WIDTH,SEAT_PITCH,SEAT_PER_CLASS,SEATS_PER_MODEL
survivor,7D,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,3.1,,none,smoke_inhalation,0,0,7,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,30,94,
survivor,7E,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,3.2,,none,smoke_inhalation,0,0,7,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,30,94,
survivor,7F,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,3.3,,none,smoke_inhalation,0,0,7,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,30,94,
survivor,8A,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,2.3,,none,smoke_inhalation,1,1,8,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,30,94,
fatality,8B,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,2.2,,asphyxiation,fatality,1,1,8,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,30,94,
fatality,8C,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,2.1,,asphyxiation,fatality,1,1,8,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,30,94,
survivor,8D,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,2.1,,none,smoke_inhalation,1,1,8,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,30,94,
fatality,8E,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,2.2,,asphyxiation,fatality,1,1,8,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,30,94,
fatality,8F,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,2.3,,asphyxiation,fatality,1,1,8,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,30,94,
survivor,9A,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,1.3,,none,smoke_inhalation,1,1,9,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,31,94,
fatality,9B,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,1.2,,asphyxiation,fatality,1,1,9,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,31,94,
survivor,9C,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,1.1,,none,smoke_inhalation,1,1,9,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,31,94,
survivor,9D,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,1.1,,none,smoke_inhalation,1,1,9,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,31,94,
survivor,9E,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,1.2,,none,smoke_inhalation,1,1,9,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,31,94,
survivor,9F,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,1.3,,none,smoke_inhalation,1,1,9,1.5,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,31,94,
fatality,10A,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,1.3,,asphyxiation,fatality,1,1,10,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,31,94,
fatality,10B,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,1.2,,asphyxiation,fatality,1,1,10,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,31,94,
survivor,10C,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,1.1,parent,none,smoke_inhalation,1,1,10,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,31,94,
survivor,10D,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,1.1,parent,none,smoke_inhalation,1,1,10,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,31,94,
survivor,10D,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,1.1,child,none,smoke_inhalation,1,1,10,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,31,94,
survivor,10E,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,1.2,child,none,smoke_inhalation,1,1,10,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,31,94,
survivor,10F,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,1.3,,none,smoke_inhalation,1,1,11,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,31,94,
survivor,11A,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,2.3,,none,smoke_inhalation,0,1,11,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,11B,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,2.2,,none,smoke_inhalation,0,1,11,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
unoccupied,11C,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,2.1,,none,smoke_inhalation,0,1,11,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
unoccupied,11D,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,2.1,,none,smoke_inhalation,0,1,11,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,11E,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,2.2,,none,smoke_inhalation,0,1,11,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,11F,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,2.3,,none,smoke_inhalation,0,1,12,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,12A,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,3.3,,none,smoke_inhalation,0,1,12,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,12B,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,3.2,parent,asphyxiation,fatality,0,1,12,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,12C,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,3.1,child,asphyxiation,fatality,0,1,12,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,12D,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,3.1,child,none,smoke_inhalation,0,1,12,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,12E,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,3.2,,asphyxiation,fatality,0,1,12,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,12F,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,3.3,,asphyxiation,fatality,0,1,13,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,13A,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,4.3,,none,smoke_inhalation,1,1,13,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,13B,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,4.2,,none,smoke_inhalation,1,1,13,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,13C,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,4.1,,none,smoke_inhalation,1,1,13,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,13D,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,4.1,,none,smoke_inhalation,1,1,13,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,13E,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,4.2,,asphyxiation,fatality,1,1,13,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,13F,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,4.3,,none,smoke_inhalation,1,1,14,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,14A,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,5.3,,none,smoke_inhalation,1,1,14,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,14B,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,5.2,,none,smoke_inhalation,1,1,14,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,14C,MID-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,5.1,,asphyxiation,fatality,1,1,14,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,14D,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,5.1,,asphyxiation,fatality,1,1,14,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,14E,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,5.2,,asphyxiation,fatality,1,1,14,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,14F,MID-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,5.3,,none,smoke_inhalation,1,1,15,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,15A,AFT-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,6.3,,none,smoke_inhalation,0,1,15,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,15B,AFT-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,6.2,,none,smoke_inhalation,0,1,15,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,15C,AFT-PRT,economy,unknown,unknown,wing_emergency_prt,1,14G-nonfire,lapbelt,forward,6.1,,none,smoke_inhalation,0,1,15,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,15D,AFT-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,6.1,,none,smoke_inhalation,0,1,15,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,15E,AFT-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,6.2,,asphyxiation,fatality,0,1,15,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,15F,AFT-SBD,economy,unknown,unknown,wing_emergency_sbd,1,14G-nonfire,lapbelt,forward,6.3,,asphyxiation,fatality,0,1,16,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,16A,AFT-PRT,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,7.3,,asphyxiation,fatality,0,1,16,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,16B,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,7.2,,asphyxiation,fatality,0,1,16,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,16C,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,7.1,,thermal_assault,fatality,0,1,16,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,16D,AFT-SBD,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,7.1,,none,smoke_inhalation,0,1,16,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,16E,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,7.2,,asphyxiation,fatality,0,1,16,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,16F,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,7.3,,asphyxiation,fatality,0,1,17,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,17A,AFT-PRT,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,6.3,,thermal_assault,fatality,0,1,17,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,17B,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,6.2,,thermal_assault,fatality,0,1,17,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,17C,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,6.1,,thermal_assault,fatality,0,1,17,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,17D,AFT-SBD,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,6.1,,thermal_assault,fatality,0,1,17,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,17E,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,6.2,,asphyxiation,fatality,0,1,17,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,17F,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,6.3,,asphyxiation,fatality,0,1,18,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,18A,AFT-PRT,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,5.3,,asphyxiation,fatality,0,1,18,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,18B,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,5.2,,asphyxiation,fatality,0,1,18,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,18C,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,5.1,,none,smoke_inhalation,0,1,18,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,18D,AFT-SBD,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,5.1,,asphyxiation,fatality,0,1,18,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,18E,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,5.2,,none,smoke_inhalation,0,1,18,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,18F,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,5.3,,none,smoke_inhalation,0,1,19,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,19A,AFT-PRT,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,4.3,,asphyxiation,fatality,0,1,19,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,19B,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,4.2,,none,smoke_inhalation,0,1,19,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,19C,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,4.1,,asphyxiation,fatality,0,1,19,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,19D,AFT-SBD,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,4.1,,asphyxiation,fatality,0,1,19,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,19E,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,4.2,,asphyxiation,fatality,0,1,19,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,19F,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,4.3,,asphyxiation,fatality,0,1,20,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,20A,AFT-PRT,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,3.3,,asphyxiation,fatality,0,1,20,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
survivor,20B,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,3.2,,none,smoke_inhalation,0,1,20,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,20C,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,3.1,,asphyxiation,fatality,0,1,20,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,20D,AFT-SBD,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,3.1,,asphyxiation,fatality,0,1,20,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,20E,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,3.2,,thermal_assault,fatality,0,1,20,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,20F,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,3.3,,asphyxiation,fatality,0,1,21,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,21A,AFT-PRT,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,2.3,,thermal_assault,fatality,0,1,21,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,21B,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,2.2,,asphyxiation,fatality,0,1,21,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,21D,AFT-SBD,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,2.1,,asphyxiation,fatality,0,1,21,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
fatality,21E,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,2.2,,thermal_assault,fatality,0,1,21,0,22/08/85,MAN,GBR,Uncontained engine failure,53.4722N,2.2235E,destroyed,737-200,British Airtours,53,,,78,,TAKEOFF,,124,21,29,94,
